T, DemandHome
3220, 0.2003785
3221, 0.2353435
3222, 0.3004855
3223, 0.35252
3224, 0.359114
3225, 0.343728
3226, 0.3266725
3227, 0.3317825
3228, 0.3406655
3229, 0.3324545
3230, 0.3332525
3231, 0.3483095
3232, 0.3750635
3233, 0.4075015
3234, 0.4486125
3235, 0.493073
3236, 0.5240655
3237, 0.5339985
3238, 0.4746035
3239, 0.364322
3240, 0.268086
3241, 0.2158625
3242, 0.1924125
3243, 0.1858955
3244, 0.1981665
3245, 0.232911
3246, 0.2984765
3247, 0.352051
3248, 0.357574
3249, 0.344617
3250, 0.327341
3251, 0.330869
3252, 0.3375785
3253, 0.3302075
3254, 0.332115
3255, 0.3440185
3256, 0.3691695
3257, 0.404551
3258, 0.4453925
3259, 0.491876
3260, 0.5235895
3261, 0.5278875
3262, 0.4718665
3263, 0.36295
3264, 0.2735705
3265, 0.218085
3266, 0.195566
3267, 0.1885345
3268, 0.1999725
3269, 0.2335935
3270, 0.2968175
3271, 0.3514875
3272, 0.3614555
3273, 0.3490235
3274, 0.3350515
3275, 0.341271
3276, 0.3498565
3277, 0.34881
3278, 0.354592
3279, 0.367122
3280, 0.3836245
3281, 0.404467
3282, 0.432306
3283, 0.4720625
3284, 0.496244
3285, 0.503279
3286, 0.4596305
3287, 0.3710455
3288, 0.292334
3289, 0.2328585
3290, 0.20489
3291, 0.192927
3292, 0.194908
3293, 0.209538
3294, 0.2380525
3295, 0.3084165
3296, 0.394723
3297, 0.4439785
3298, 0.4607295
3299, 0.475314
3300, 0.4740855
3301, 0.443534
3302, 0.4184285
3303, 0.4102455
3304, 0.4132905
3305, 0.430885
3306, 0.462574
3307, 0.491379
3308, 0.5034365
3309, 0.4986555
3310, 0.4556335
3311, 0.373219
3312, 0.295792
3313, 0.2438345
3314, 0.210553
3315, 0.1949675
3316, 0.1931195
3317, 0.2031785
3318, 0.228711
3319, 0.2907765
3320, 0.381766
3321, 0.4531065
3322, 0.4914035
3323, 0.5252835
3324, 0.5294695
3325, 0.4875185
3326, 0.4479685
3327, 0.4297895
3328, 0.4294255
3329, 0.454391
3330, 0.491827
3331, 0.5250385
3332, 0.533099
3333, 0.524209
3334, 0.4699275
3335, 0.3676085
3336, 0.2955785
3337, 0.243817
3338, 0.2106475
3339, 0.1948275
3340, 0.1926575
3341, 0.202384
3342, 0.2278675
3343, 0.289863
3344, 0.3806775
3345, 0.4519025
3346, 0.4902345
3347, 0.524132
3348, 0.5284405
3349, 0.486738
3350, 0.4473525
3351, 0.429177
3352, 0.42875
3353, 0.4539465
3354, 0.4911445
3355, 0.5236455
3356, 0.5306105
3357, 0.522123
3358, 0.4692485
3359, 0.367486
3360, 0.2702385
3361, 0.2169335
3362, 0.194614
3363, 0.1879605
3364, 0.1991955
3365, 0.2304855
3366, 0.291487
3367, 0.3456425
3368, 0.3534335
3369, 0.339724
3370, 0.322483
3371, 0.327691
3372, 0.3368435
3373, 0.3325175
3374, 0.3362555
3375, 0.352198
3376, 0.379134
3377, 0.415814
3378, 0.460159
3379, 0.5045635
3380, 0.527387
3381, 0.528808
3382, 0.472731
3383, 0.360941
3384, 0.2693285
3385, 0.2193135
3386, 0.1956045
3387, 0.1878415
3388, 0.199318
3389, 0.2320885
3390, 0.295295
3391, 0.3470215
3392, 0.353402
3393, 0.338093
3394, 0.321398
3395, 0.3267985
3396, 0.335664
3397, 0.327334
3398, 0.328244
3399, 0.3421355
3400, 0.367948
3401, 0.402206
3402, 0.4418785
3403, 0.481635
3404, 0.505596
3405, 0.5192565
3406, 0.4693045
3407, 0.3632125
3408, 0.2687405
3409, 0.2162825
3410, 0.1925595
3411, 0.185927
3412, 0.197645
3413, 0.229859
3414, 0.2930865
3415, 0.3459015
3416, 0.351526
3417, 0.338702
3418, 0.321601
3419, 0.325199
3420, 0.332619
3421, 0.325591
3422, 0.327138
3423, 0.337694
3424, 0.361851
3425, 0.399574
3426, 0.4397785
3427, 0.4809385
3428, 0.5066705
3429, 0.5145735
3430, 0.46732
3431, 0.362103
3432, 0.2732765
3433, 0.218036
3434, 0.195461
3435, 0.187964
3436, 0.198716
3437, 0.2301495
3438, 0.2913995
3439, 0.3453905
3440, 0.3550505
3441, 0.342818
3442, 0.329077
3443, 0.335496
3444, 0.3446625
3445, 0.344414
3446, 0.3498075
3447, 0.360871
3448, 0.376915
3449, 0.399406
3450, 0.426447
3451, 0.460999
3452, 0.4792235
3453, 0.489741
3454, 0.4543735
3455, 0.369243
3456, 0.292397
3457, 0.2332855
3458, 0.204407
3459, 0.191429
3460, 0.192045
3461, 0.204862
3462, 0.232827
3463, 0.3019135
3464, 0.386701
3465, 0.435673
3466, 0.45276
3467, 0.4677505
3468, 0.4667495
3469, 0.437192
3470, 0.413378
3471, 0.4050235
3472, 0.406854
3473, 0.4262965
3474, 0.456617
3475, 0.479416
3476, 0.484925
3477, 0.4830735
3478, 0.4495505
3479, 0.371112
3480, 0.294714
3481, 0.2437505
3482, 0.21112
3483, 0.1942325
3484, 0.190428
3485, 0.1981105
3486, 0.2231495
3487, 0.2846445
3488, 0.3743775
3489, 0.444892
3490, 0.4834795
3491, 0.517594
3492, 0.5226305
3493, 0.4824505
3494, 0.4441325
3495, 0.4260025
3496, 0.425061
3497, 0.4514475
3498, 0.488005
3499, 0.51653
3500, 0.517125
3501, 0.510342
3502, 0.465521
3503, 0.3669575
3504, 0.270522
3505, 0.2162755
3506, 0.191023
3507, 0.1837465
3508, 0.196784
3509, 0.229453
3510, 0.292383
3511, 0.3453205
3512, 0.3493105
3513, 0.334012
3514, 0.3215415
3515, 0.3274845
3516, 0.336
3517, 0.3307255
3518, 0.332857
3519, 0.3458105
3520, 0.3731
3521, 0.4153765
3522, 0.462833
3523, 0.500745
3524, 0.5155395
3525, 0.5167225
3526, 0.468216
3527, 0.358981
3528, 0.2694895
3529, 0.216349
3530, 0.194208
3531, 0.187544
3532, 0.198135
3533, 0.2271605
3534, 0.286391
3535, 0.340305
3536, 0.347396
3537, 0.3338545
3538, 0.3167185
3539, 0.322105
3540, 0.331548
3541, 0.3274215
3542, 0.331422
3543, 0.346647
3544, 0.372547
3545, 0.41048
3546, 0.4539395
3547, 0.492863
3548, 0.5096595
3549, 0.514325
3550, 0.468097
3551, 0.360353
3552, 0.2701895
3553, 0.2197685
3554, 0.1957375
3555, 0.1877715
3556, 0.198541
3557, 0.2289
3558, 0.2897685
3559, 0.3409875
3560, 0.347046
3561, 0.331849
3562, 0.3157595
3563, 0.321629
3564, 0.330652
3565, 0.322413
3566, 0.323561
3567, 0.3364445
3568, 0.361445
3569, 0.3974565
3570, 0.4369435
3571, 0.472948
3572, 0.4901995
3573, 0.505001
3574, 0.4640125
3575, 0.3624285
3576, 0.2698115
3577, 0.217231
3578, 0.1932665
3579, 0.1864625
3580, 0.1973475
3581, 0.226905
3582, 0.2877175
3583, 0.339661
3584, 0.345114
3585, 0.332241
3586, 0.315259
3587, 0.3190915
3588, 0.327551
3589, 0.320985
3590, 0.322322
3591, 0.331877
3592, 0.354907
3593, 0.3944045
3594, 0.435351
3595, 0.4722445
3596, 0.492464
3597, 0.5020365
3598, 0.4629975
3599, 0.361683
3600, 0.2731995
3601, 0.2184525
3602, 0.1956045
3603, 0.1876735
3604, 0.197589
3605, 0.226758
3606, 0.2860725
3607, 0.339416
3608, 0.3487715
3609, 0.33677
3610, 0.323351
3611, 0.33012
3612, 0.340102
3613, 0.3407775
3614, 0.3458735
3615, 0.3557365
3616, 0.371434
3617, 0.3953845
3618, 0.4228105
3619, 0.452865
3620, 0.465829
3621, 0.477701
3622, 0.4496065
3623, 0.368207
3624, 0.292159
3625, 0.2337475
3626, 0.204211
3627, 0.1905575
3628, 0.1900605
3629, 0.200998
3630, 0.2284975
3631, 0.2964815
3632, 0.379771
3633, 0.4283475
3634, 0.4458265
3635, 0.461279
3636, 0.460509
3637, 0.4319735
3638, 0.409591
3639, 0.400974
3640, 0.401401
3641, 0.4217255
3642, 0.452039
3643, 0.4693465
3644, 0.4689335
3645, 0.468601
3646, 0.443751
3647, 0.3698905
3648, 0.2944165
3649, 0.2435755
3650, 0.211358
3651, 0.1938895
3652, 0.188825
3653, 0.194222
3654, 0.21854
3655, 0.279356
3656, 0.3678955
3657, 0.4376295
3658, 0.4766055
3659, 0.511133
3660, 0.516999
3661, 0.478506
3662, 0.441595
3663, 0.423626
3664, 0.4217605
3665, 0.448868
3666, 0.486031
3667, 0.510867
3668, 0.50519
3669, 0.498953
3670, 0.462084
3671, 0.366611
3672, 0.2708055
3673, 0.216636
3674, 0.1914325
3675, 0.183925
3676, 0.195944
3677, 0.226177
3678, 0.2867865
3679, 0.339227
3680, 0.342825
3681, 0.327845
3682, 0.3158925
3683, 0.322329
3684, 0.3313135
3685, 0.3264835
3686, 0.328839
3687, 0.341257
3688, 0.367276
3689, 0.409759
3690, 0.4576005
3691, 0.492429
3692, 0.50183
3693, 0.5047665
3694, 0.464177
3695, 0.3582215
3696, 0.2694125
3697, 0.21658
3698, 0.194411
3699, 0.1875825
3700, 0.1974385
3701, 0.2243045
3702, 0.281687
3703, 0.3351145
3704, 0.34146
3705, 0.328083
3706, 0.3111395
3707, 0.316785
3708, 0.3264345
3709, 0.3222205
3710, 0.3261545
3711, 0.340753
3712, 0.365582
3713, 0.4040995
3714, 0.4472545
3715, 0.482293
3716, 0.49462
3717, 0.501025
3718, 0.4637675
3719, 0.3601465
3720, 0.2711695
3721, 0.2202655
3722, 0.1958775
3723, 0.1877785
3724, 0.1978095
3725, 0.2258515
3726, 0.284214
3727, 0.334803
3728, 0.340725
3729, 0.3258255
3730, 0.310562
3731, 0.3170125
3732, 0.3263155
3733, 0.3183285
3734, 0.319739
3735, 0.3318455
3736, 0.3563035
3737, 0.39361
3738, 0.433706
3739, 0.467208
3740, 0.4790065
3741, 0.492527
3742, 0.4590845
3743, 0.361739
3744, 0.270998
3745, 0.2183615
3746, 0.194271
3747, 0.1872185
3748, 0.197106
3749, 0.2241855
3750, 0.2827125
3751, 0.3337565
3752, 0.3390275
3753, 0.3260285
3754, 0.3091375
3755, 0.313334
3756, 0.322987
3757, 0.316925
3758, 0.318192
3759, 0.3271905
3760, 0.3491145
3761, 0.3893785
3762, 0.4319595
3763, 0.4660355
3764, 0.481978
3765, 0.4913405
3766, 0.4591335
3767, 0.3614275
3768, 0.273168
3769, 0.2190965
3770, 0.1958145
3771, 0.187551
3772, 0.1965635
3773, 0.2236325
3774, 0.2811795
3775, 0.3339525
3776, 0.3432065
3777, 0.3315375
3778, 0.318549
3779, 0.325731
3780, 0.3366265
3781, 0.33824
3782, 0.343112
3783, 0.352156
3784, 0.3677485
3785, 0.3926335
3786, 0.4210955
3787, 0.4478285
3788, 0.4569425
3789, 0.468097
3790, 0.445641
3791, 0.3677695
3792, 0.2916095
3793, 0.234143
3794, 0.204288
3795, 0.190316
3796, 0.188958
3797, 0.198121
3798, 0.225344
3799, 0.292544
3800, 0.3745
3801, 0.422555
3802, 0.4404295
3803, 0.456365
3804, 0.455833
3805, 0.4282705
3806, 0.407316
3807, 0.3983665
3808, 0.3973725
3809, 0.4171825
3810, 0.448301
3811, 0.461265
3812, 0.456435
3813, 0.4563055
3814, 0.438753
3815, 0.3696595
3816, 0.294959
3817, 0.2433445
3818, 0.2113265
3819, 0.1939175
3820, 0.188223
3821, 0.1914955
3822, 0.2149315
3823, 0.275058
3824, 0.3625825
3825, 0.431655
3826, 0.471002
3827, 0.506044
3828, 0.512645
3829, 0.475664
3830, 0.440272
3831, 0.4225655
3832, 0.419615
3833, 0.4464145
3834, 0.485079
3835, 0.5076435
3836, 0.497861
3837, 0.4908085
3838, 0.45983
3839, 0.3665375
3840, 0.271691
3841, 0.2176895
3842, 0.192591
3843, 0.1848665
3844, 0.1956885
3845, 0.223419
3846, 0.281484
3847, 0.3332105
3848, 0.3368015
3849, 0.3222905
3850, 0.3108945
3851, 0.3177685
3852, 0.327243
3853, 0.322777
3854, 0.325402
3855, 0.3376625
3856, 0.3626
3857, 0.4040295
3858, 0.451913
3859, 0.4855025
3860, 0.4917185
3861, 0.494872
3862, 0.460705
3863, 0.3579765
3864, 0.269969
3865, 0.2175705
3866, 0.195216
3867, 0.1880935
3868, 0.197141
3869, 0.2220855
3870, 0.2775675
3871, 0.330267
3872, 0.335972
3873, 0.322742
3874, 0.3060435
3875, 0.311976
3876, 0.3217305
3877, 0.317121
3878, 0.320705
3879, 0.3348485
3880, 0.358694
3881, 0.3968335
3882, 0.4398905
3883, 0.472976
3884, 0.483021
3885, 0.4897655
3886, 0.4599385
3887, 0.360206
3888, 0.2721145
3889, 0.2207205
3890, 0.1960315
3891, 0.1878275
3892, 0.1971235
3893, 0.223069
3894, 0.278831
3895, 0.328664
3896, 0.3347435
3897, 0.3202955
3898, 0.3059525
3899, 0.313047
3900, 0.3227175
3901, 0.3151155
3902, 0.3168655
3903, 0.3285415
3904, 0.3528
3905, 0.3905825
3906, 0.4315605
3907, 0.464037
3908, 0.4724195
3909, 0.4825835
3910, 0.4547375
3911, 0.361109
3912, 0.2721285
3913, 0.219534
3914, 0.1955065
3915, 0.188153
3916, 0.1969065
3917, 0.2218195
3918, 0.278222
3919, 0.328356
3920, 0.3334625
3921, 0.320264
3922, 0.303415
3923, 0.308056
3924, 0.318927
3925, 0.3133935
3926, 0.3148145
3927, 0.323869
3928, 0.344827
3929, 0.384496
3930, 0.429037
3931, 0.4620595
3932, 0.4755345
3933, 0.482972
3934, 0.4557665
3935, 0.3611545
3936, 0.273105
3937, 0.219835
3938, 0.1960945
3939, 0.1876105
3940, 0.195699
3941, 0.2209165
3942, 0.276843
3943, 0.32907
3944, 0.3384185
3945, 0.3271205
3946, 0.3146045
3947, 0.322217
3948, 0.3340645
3949, 0.3365705
3950, 0.3413795
3951, 0.35014
3952, 0.3659355
3953, 0.390936
3954, 0.4205005
3955, 0.4454695
3956, 0.452697
3957, 0.461237
3958, 0.442491
3959, 0.367689
3960, 0.290731
3961, 0.23443
3962, 0.2046625
3963, 0.190708
3964, 0.1886745
3965, 0.1962205
3966, 0.223335
3967, 0.2900485
3968, 0.370811
3969, 0.418152
3970, 0.4363135
3971, 0.4527985
3972, 0.452522
3973, 0.4258695
3974, 0.4063395
3975, 0.3970925
3976, 0.3948
3977, 0.4124505
3978, 0.4445665
3979, 0.4549125
3980, 0.447797
3981, 0.446677
3982, 0.434728
3983, 0.3703
3984, 0.296177
3985, 0.243068
3986, 0.211106
3987, 0.1942885
3988, 0.188419
3989, 0.1897315
3990, 0.212107
3991, 0.2715055
3992, 0.358169
3993, 0.4266535
3994, 0.466305
3995, 0.501921
3996, 0.50918
3997, 0.473494
3998, 0.439705
3999, 0.4224255
4000, 0.4183725
4001, 0.443681
4002, 0.4841235
4003, 0.5061245
4004, 0.4950715
4005, 0.4860135
4006, 0.4585455
4007, 0.3664745
4008, 0.2728215
4009, 0.2191175
4010, 0.1942605
4011, 0.1863925
4012, 0.195909
4013, 0.221214
4014, 0.2766015
4015, 0.327355
4016, 0.3312995
4017, 0.3173205
4018, 0.3064565
4019, 0.313726
4020, 0.3237255
4021, 0.319536
4022, 0.3225005
4023, 0.3350375
4024, 0.3592155
4025, 0.3983455
4026, 0.445557
4027, 0.479815
4028, 0.485429
4029, 0.4873365
4030, 0.45766
4031, 0.3579345
4032, 0.2707985
4033, 0.218946
4034, 0.1963395
4035, 0.1888565
4036, 0.1970675
4037, 0.220465
4038, 0.2740395
4039, 0.325724
4040, 0.3309565
4041, 0.317849
4042, 0.3014165
4043, 0.3076815
4044, 0.3174815
4045, 0.312221
4046, 0.3152485
4047, 0.329189
4048, 0.3521945
4049, 0.3889095
4050, 0.431746
4051, 0.464968
4052, 0.4752405
4053, 0.4810295
4054, 0.4565085
4055, 0.3600975
4056, 0.278026
4057, 0.229012
4058, 0.2020725
4059, 0.1925805
4060, 0.200963
4061, 0.218771
4062, 0.2525495
4063, 0.3010735
4064, 0.317569
4065, 0.3119865
4066, 0.3058475
4067, 0.3136315
4068, 0.3209605
4069, 0.308616
4070, 0.303716
4071, 0.3096275
4072, 0.330449
4073, 0.3782695
4074, 0.415247
4075, 0.420686
4076, 0.416752
4077, 0.4541355
4078, 0.439285
4079, 0.357105
4080, 0.278208
4081, 0.228564
4082, 0.2027165
4083, 0.1938405
4084, 0.201229
4085, 0.2180325
4086, 0.25312
4087, 0.301903
4088, 0.316918
4089, 0.3117695
4090, 0.302232
4091, 0.307391
4092, 0.3166065
4093, 0.306355
4094, 0.3010945
4095, 0.3051125
4096, 0.3217235
4097, 0.369929
4098, 0.41153
4099, 0.417809
4100, 0.419517
4101, 0.455763
4102, 0.441084
4103, 0.357322
4104, 0.278096
4105, 0.228515
4106, 0.202265
4107, 0.1925245
4108, 0.199521
4109, 0.2168775
4110, 0.251958
4111, 0.3031945
4112, 0.3227875
4113, 0.320208
4114, 0.3154795
4115, 0.323512
4116, 0.333501
4117, 0.331527
4118, 0.3293815
4119, 0.3326645
4120, 0.345387
4121, 0.3801735
4122, 0.4057445
4123, 0.4031545
4124, 0.399287
4125, 0.4357955
4126, 0.428365
4127, 0.364371
4128, 0.2947945
4129, 0.2425955
4130, 0.2111865
4131, 0.196371
4132, 0.1935815
4133, 0.193382
4134, 0.2011485
4135, 0.267274
4136, 0.3569895
4137, 0.4117295
4138, 0.437339
4139, 0.454461
4140, 0.4517275
4141, 0.420623
4142, 0.3953355
4143, 0.380093
4144, 0.373149
4145, 0.397628
4146, 0.425719
4147, 0.4079845
4148, 0.389641
4149, 0.418663
4150, 0.420091
4151, 0.368291
4152, 0.3030965
4153, 0.250817
4154, 0.216748
4155, 0.199647
4156, 0.1936865
4157, 0.186886
4158, 0.1886885
4159, 0.246967
4160, 0.3429195
4161, 0.4192405
4162, 0.466375
4163, 0.502586
4164, 0.5076435
4165, 0.467733
4166, 0.4284595
4167, 0.4059965
4168, 0.397362
4169, 0.430619
4170, 0.4678835
4171, 0.463617
4172, 0.442932
4173, 0.463127
4174, 0.446334
4175, 0.362992
4176, 0.2792405
4177, 0.2287425
4178, 0.2021705
4179, 0.193053
4180, 0.2010645
4181, 0.217826
4182, 0.2511845
4183, 0.3003455
4184, 0.314965
4185, 0.309848
4186, 0.3067855
4187, 0.3144155
4188, 0.3221575
4189, 0.3128685
4190, 0.309106
4191, 0.316526
4192, 0.3367315
4193, 0.3831415
4194, 0.4241195
4195, 0.433251
4196, 0.429464
4197, 0.4610375
4198, 0.4433275
4199, 0.3546725
4200, 0.276983
4201, 0.228529
4202, 0.2035635
4203, 0.1944985
4204, 0.201712
4205, 0.217672
4206, 0.250005
4207, 0.300076
4208, 0.315077
4209, 0.310401
4210, 0.3015635
4211, 0.308175
4212, 0.315189
4213, 0.303807
4214, 0.299026
4215, 0.307251
4216, 0.326032
4217, 0.370944
4218, 0.40852
4219, 0.4163495
4220, 0.417921
4221, 0.4538625
4222, 0.44184
4223, 0.356412
4224, 0.277732
4225, 0.2284905
4226, 0.2016525
4227, 0.192087
4228, 0.1998325
4229, 0.2164785
4230, 0.2479925
4231, 0.295442
4232, 0.312732
4233, 0.3078845
4234, 0.3025435
4235, 0.311024
4236, 0.318829
4237, 0.3070725
4238, 0.302659
4239, 0.308966
4240, 0.33026
4241, 0.37653
4242, 0.413812
4243, 0.42133
4244, 0.419132
4245, 0.4504605
4246, 0.4360475
4247, 0.35567
4248, 0.2781345
4249, 0.228781
4250, 0.203476
4251, 0.1942745
4252, 0.200592
4253, 0.2163595
4254, 0.2499385
4255, 0.297745
4256, 0.3128895
4257, 0.307594
4258, 0.29806
4259, 0.3037755
4260, 0.313908
4261, 0.30415
4262, 0.299488
4263, 0.3048325
4264, 0.320957
4265, 0.365813
4266, 0.4087335
4267, 0.4176655
4268, 0.421141
4269, 0.4528405
4270, 0.438333
4271, 0.3558415
4272, 0.2771405
4273, 0.228515
4274, 0.2020165
4275, 0.1923775
4276, 0.1986145
4277, 0.215089
4278, 0.2490635
4279, 0.2996175
4280, 0.3196865
4281, 0.317632
4282, 0.313376
4283, 0.3217795
4284, 0.3325945
4285, 0.331191
4286, 0.329343
4287, 0.333438
4288, 0.3469375
4289, 0.3800825
4290, 0.405776
4291, 0.4050585
4292, 0.4036585
4293, 0.4346965
4294, 0.426482
4295, 0.363671
4296, 0.2929675
4297, 0.242158
4298, 0.2115715
4299, 0.1973125
4300, 0.194054
4301, 0.192955
4302, 0.2010365
4303, 0.2671865
4304, 0.3561565
4305, 0.4099165
4306, 0.4355295
4307, 0.453376
4308, 0.451031
4309, 0.420574
4310, 0.396438
4311, 0.3810345
4312, 0.3733485
4313, 0.3927805
4314, 0.421015
4315, 0.4050585
4316, 0.3893435
4317, 0.415415
4318, 0.4181555
4319, 0.369474
4320, 0.304556
4321, 0.250166
4322, 0.2161355
4323, 0.200088
4324, 0.194348
4325, 0.186207
4326, 0.186907
4327, 0.2444785
4328, 0.33999
4329, 0.4160625
4330, 0.463239
4331, 0.500024
4332, 0.5055715
4333, 0.466403
4334, 0.4286205
4335, 0.406833
4336, 0.3974215
4337, 0.4271505
4338, 0.4654405
4339, 0.46431
4340, 0.448273
4341, 0.4647965
4342, 0.446208
4343, 0.3620295
4344, 0.279769
4345, 0.2298205
4346, 0.2038225
4347, 0.194796
4348, 0.2016175
4349, 0.216748
4350, 0.247828
4351, 0.2956205
4352, 0.3112515
4353, 0.306754
4354, 0.3040975
4355, 0.3120775
4356, 0.320313
4357, 0.311045
4358, 0.3076115
4359, 0.3159415
4360, 0.3361435
4361, 0.378616
4362, 0.417375
4363, 0.430465
4364, 0.4310145
4365, 0.458976
4366, 0.440923
4367, 0.354095
4368, 0.2773575
4369, 0.2295545
4370, 0.2044315
4371, 0.1950305
4372, 0.201558
4373, 0.217119
4374, 0.247912
4375, 0.296611
4376, 0.311738
4377, 0.307286
4378, 0.29876
4379, 0.305725
4380, 0.3127285
4381, 0.300328
4382, 0.2947385
4383, 0.303205
4384, 0.3215695
4385, 0.3633945
4386, 0.40012
4387, 0.411943
4388, 0.418376
4389, 0.4513635
4390, 0.4391835
4391, 0.3550715
4392, 0.2765175
4393, 0.2272725
4394, 0.2008055
4395, 0.1911735
4396, 0.198387
4397, 0.214501
4398, 0.2442055
4399, 0.2904825
4400, 0.308861
4401, 0.304857
4402, 0.300139
4403, 0.309267
4404, 0.317513
4405, 0.3063515
4406, 0.302442
4407, 0.309456
4408, 0.3314465
4409, 0.3753295
4410, 0.412377
4411, 0.423402
4412, 0.4253795
4413, 0.450114
4414, 0.433398
4415, 0.3536295
4416, 0.277186
4417, 0.228249
4418, 0.2036755
4419, 0.19418
4420, 0.1996155
4421, 0.215068
4422, 0.247597
4423, 0.294441
4424, 0.309946
4425, 0.304654
4426, 0.2951585
4427, 0.3014165
4428, 0.312165
4429, 0.3027885
4430, 0.298879
4431, 0.305998
4432, 0.321895
4433, 0.3624425
4434, 0.406042
4435, 0.419258
4436, 0.4263385
4437, 0.4527005
4438, 0.435799
4439, 0.353493
4440, 0.2755725
4441, 0.2278815
4442, 0.2013375
4443, 0.1919505
4444, 0.1976065
4445, 0.2138115
4446, 0.2470475
4447, 0.2968455
4448, 0.317534
4449, 0.316099
4450, 0.3123015
4451, 0.3209815
4452, 0.332444
4453, 0.331366
4454, 0.3299275
4455, 0.335216
4456, 0.349664
4457, 0.380548
4458, 0.405671
4459, 0.4086005
4460, 0.411453
4461, 0.436254
4462, 0.425075
4463, 0.362257
4464, 0.2906925
4465, 0.241248
4466, 0.2117395
4467, 0.1981455
4468, 0.1944635
4469, 0.1929585
4470, 0.201558
4471, 0.267946
4472, 0.3564715
4473, 0.4092585
4474, 0.434749
4475, 0.4533795
4476, 0.4514825
4477, 0.4214665
4478, 0.398223
4479, 0.382725
4480, 0.374626
4481, 0.388283
4482, 0.4159785
4483, 0.4040295
4484, 0.3930185
4485, 0.4154255
4486, 0.417186
4487, 0.3703245
4488, 0.305543
4489, 0.249221
4490, 0.2153515
4491, 0.2002945
4492, 0.1947225
4493, 0.1856855
4494, 0.185451
4495, 0.2423715
4496, 0.3377115
4497, 0.413777
4498, 0.460887
4499, 0.498176
4500, 0.504112
4501, 0.465388
4502, 0.4288655
4503, 0.4077605
4504, 0.3978415
4505, 0.4235525
4506, 0.462224
4507, 0.4658885
4508, 0.45675
4509, 0.469049
4510, 0.4462045
4511, 0.3602725
4512, 0.279517
4513, 0.230195
4514, 0.2049285
4515, 0.196133
4516, 0.201985
4517, 0.2161565
4518, 0.2455285
4519, 0.291879
4520, 0.308749
4521, 0.3049025
4522, 0.3025785
4523, 0.310877
4524, 0.319543
4525, 0.3101315
4526, 0.306929
4527, 0.316253
4528, 0.336777
4529, 0.3752105
4530, 0.411327
4531, 0.429513
4532, 0.436114
4533, 0.4596235
4534, 0.4387075
4535, 0.352835
4536, 0.2770355
4537, 0.229859
4538, 0.204708
4539, 0.195062
4540, 0.201082
4541, 0.2169545
4542, 0.2466275
4543, 0.293923
4544, 0.3095365
4545, 0.305445
4546, 0.297262
4547, 0.304563
4548, 0.3115735
4549, 0.298081
4550, 0.2916305
4551, 0.300454
4552, 0.318598
4553, 0.357035
4554, 0.3927175
4555, 0.4099655
4556, 0.422737
4557, 0.452053
4558, 0.4368595
4559, 0.352807
4560, 0.274246
4561, 0.22526
4562, 0.1994405
4563, 0.1897245
4564, 0.19656
4565, 0.2128735
4566, 0.2414475
4567, 0.286524
4568, 0.3061975
4569, 0.3031525
4570, 0.2988405
4571, 0.3085355
4572, 0.317128
4573, 0.306481
4574, 0.303009
4575, 0.3108875
4576, 0.3336655
4577, 0.374682
4578, 0.4110645
4579, 0.426769
4580, 0.4348085
4581, 0.452921
4582, 0.4313155
4583, 0.350896
4584, 0.2752645
4585, 0.226842
4586, 0.2031295
4587, 0.1934065
4588, 0.198226
4589, 0.2141545
4590, 0.246218
4591, 0.292166
4592, 0.308308
4593, 0.3032645
4594, 0.293888
4595, 0.300643
4596, 0.3116085
4597, 0.30247
4598, 0.2993095
4599, 0.308413
4600, 0.324317
4601, 0.360157
4602, 0.4038475
4603, 0.4226285
4604, 0.434581
4605, 0.4551575
4606, 0.433468
4607, 0.350224
4608, 0.273364
4609, 0.226527
4610, 0.2001475
4611, 0.191121
4612, 0.1964305
4613, 0.2130555
4614, 0.2460395
4615, 0.295022
4616, 0.316442
4617, 0.3157595
4618, 0.31241
4619, 0.3212335
4620, 0.3331125
4621, 0.3320345
4622, 0.331037
4623, 0.337715
4624, 0.353122
4625, 0.3814895
4626, 0.4055275
4627, 0.413623
4628, 0.421911
4629, 0.4401355
4630, 0.4240635
4631, 0.3599995
4632, 0.288078
4633, 0.239855
4634, 0.21154
4635, 0.198611
4636, 0.1945475
4637, 0.1932035
4638, 0.202545
4639, 0.2693215
4640, 0.357777
4641, 0.409745
4642, 0.4350325
4643, 0.4544505
4644, 0.453005
4645, 0.4232095
4646, 0.4004875
4647, 0.384916
4648, 0.3767085
4649, 0.38458
4650, 0.4112185
4651, 0.40523
4652, 0.400316
4653, 0.4185125
4654, 0.417102
4655, 0.370538
4656, 0.305774
4657, 0.2479715
4658, 0.2144485
4659, 0.2001335
4660, 0.194565
4661, 0.1851605
4662, 0.18431
4663, 0.240716
4664, 0.3362065
4665, 0.4125555
4666, 0.459529
4667, 0.497189
4668, 0.503398
4669, 0.464807
4670, 0.4291805
4671, 0.4086705
4672, 0.3984925
4673, 0.4202485
4674, 0.4587625
4675, 0.468538
4676, 0.4675825
4677, 0.4752965
4678, 0.4460925
4679, 0.3576685
4680, 0.278348
4681, 0.2297015
4682, 0.2052715
4683, 0.19684
4684, 0.2020165
4685, 0.2160235
4686, 0.244496
4687, 0.289464
4688, 0.3076885
4689, 0.304521
4690, 0.3024595
4691, 0.311017
4692, 0.320026
4693, 0.310282
